R390=20,183,132,46,4,0
R391=20,193,132,8,4,0
R392=20,203,131,13,5,0
R393=20,213,130,26,4,0
R394=20,228,129,23,4,0
R395=20,248,128,32,4,0
R396=20,268,128,21,4,0
R397=20,293,128,59,4,0
R398=20,318,130,30,4,0
R399=20,348,133,15,4,0
R400=20,378,136,47,3,0
R401=21,0,136,47,3,0
R402=21,30,140,52,2,0
R403=21,40,144,1,2,0
R404=21,85,140,8,2,0
R405=21,110,147,31,2,0
R406=21,130,147,51,2,0
R407=21,150,147,53,2,0
R408=21,165,147,22,2,0
R409=21,175,146,46,2,0
R410=21,185,146,8,2,0
R411=21,193,145,31,2,0
R412=21,203,144,33,2,0
R413=21,213,143,47,2,0
R414=21,228,143,48,2,0
R415=21,248,141,51,2,0
R416=21,268,141,35,1,0
R417=21,293,142,12,1,0
R418=21,318,143,37,1,0
R419=21,348,146,16,1,0
R420=21,378,149,44,1,0
R421=22,0,149,44,-1,0
R422=22,30,143,30,-1,0
R423=22,60,146,45,-1,0
R424=22,85,148,48,-2,0
R425=22,110,160,7,-2,0
R426=22,130,160,35,-2,0
R427=22,150,160,29,-3,0
R428=22,165,159,56,-3,0
R429=22,175,159,20,-1,0
R430=22,185,158,42,-1,0
R431=22,193,158,6,-1,0
R432=22,203,157,14,-2,0
R433=22,213,156,26,-2,0
R434=22,228,155,23,-2,0
R435=22,248,154,30,-2,0
R436=22,268,154,16,-2,0
R437=22,293,154,45,-2,0
R438=22,318,156,10,-2,0
R439=22,348,158,44,-2,0
R440=22,378,162,6,-2,0
R441=23,0,162,6,-2,0
R442=23,30,165,46,-2,0
R443=23,60,168,55,-4,0
R444=23,85,170,56,-4,0
R445=23,110,172,12,-4,0
R446=23,130,172,36,-4,0
R447=23,150,172,26,-4,0
R448=23,165,171,50,-4,0
R449=23,175,171,20,-4,0
R450=23,185,170,40,-4,0
R451=23,193,170,4,-4,0
R452=23,203,169,14,-4,0
R453=23,213,168,26,-4,0
R454=23,228,167,25,-4,0
R455=23,248,166,33,-4,0
R456=23,268,166,18,-4,0
R457=23,293,166,50,-4,0
R458=23,318,168,12,-4,0
R459=23,348,170,42,-4,0
R460=23,378,174,0,-4,0
R461=24,0,174,0,-4,0
R462=24,30,177,37,-5,0
R463=24,60,180,45,-5,0
R464=24,85,182,34,-6,0
R465=24,110,183,56,-6,0
R466=24,130,184,9,-7,0
R467=24,150,183,57,-7,0
R468=24,165,183,22,-7,0
R469=24,175,182,51,-7,0
R470=24,185,182,8,-7,0
R471=24,193,181,31,-7,0
R472=24,203,180,42,-7,0
R473=24,213,179,53,-7,0
R474=24,2e8,175,58,-7,0
R475=24,248,175,17,-7,0
R476=24,268,175,52,-7,0
R477=24,293,178,25,-6,0
R478=24,318,179,45,-6,0
R479=24,348,182,15,-6,0
R480=24,378,185,32,-6,0
R481=25,0,185,32,-6,0
R482=25,30,189,2,-6,0
R483=25,60,192,0,-7,0
R484=25,85,193,52,-7,0
R485=25,110,195,1,-7,0
R486=25,130,195,20,-7,0
R487=25,150,195,7,-7,0
R488=25,165,194,29,-7,0
R489=25,175,193,56,-8,0
R490=25,185,193,16,-8,0
R491=25,193,192,38,-8,0
R492=25,203,191,48,-8,0
R493=25,213,191,0,-8,0
R494=25,228,190,6,-8,0
R495=25,248,189,19,-8,0
R496=25,268,189,10,-8,0
R497=25,293,189,32,-7,0
R498=25,318,191,2,-7,0
R499=25,348,193,33,-7,0
R500=25,378,196,48,-7,0
R501=26,0,196,48,-7,0
R502=26,30,200,17,-8,0
R503=26,60,203,12,-8,0
R504=26,85,204,59,-8,0
R505=26,110,206,5,-8,0
R506=26,130,206,20,-9,0
R507=26,150,206,2,-9,0
R508=26,165,215,21,-9,0
R509=26,175,214,51,-9,0
R510=26,185,214,8,-9,0
R511=26,193,213,30,-9,0
R512=26,203,202,38,-9,0
R513=26,213,201,56,-9,0
R514=26,228,201,3,-9,0
R515=26,248,200,20,-9,0
R516=26,268,200,10,-9,0
R517=26,293,200,47,-8,0
R518=26,318,202,8,-8,0
R519=26,348,204,42,-8,0
R520=26,378,207,57,-8,0
R521=27,0,207,57,-8,0
R522=27,30,211,15,-8,0
R523=27,60,214,17,-8,0
R524=27,85,216,1,-8,0
R525=27,110,217,2,-8,0
R526=27,130,217,15,-9,0
R527=27,150,216,56,-9,0
R528=27,165,216,15,-9,0
R529=27,175,215,38,-9,0
R530=27,185,212,56,-9,0
R531=27,193,213,18,-9,0
R532=27,203,213,30,-9,0
R533=27,213,212,47,-9,0
R534=27,228,211,53,-9,0
R535=27,248,211,11,-9,0
R536=27,268,211,5,-8,0
R537=27,293,211,44,-8,0
R538=27,318,213,13,-8,0
R539=27,348,215,47,-8,0
R540=27,378,219,5,-7,0
R541=28,0,219,5,-7,0
R542=28,30,222,26,-7,0
R543=28,60,225,23,-7,0
R544=28,85,227,34,-8,0
R545=28,110,228,5,-8,0
R546=28,130,228,17,-8,0
R547=28,150,227,51,-8,0
R548=28,165,227,11,-9,0
R549=28,175,226,32,-9,0
R550=28,185,225,49,-9,0
R551=28,193,225,10,-9,0
R552=28,203,224,22,-9,0
R553=28,213,223,41,-8,0
R554=28,228,222,58,-8,0
R555=28,248,222,20,-8,0
R556=28,268,222,8,-8,0
R557=28,293,221,51,-8,0
R558=28,318,224,19,-8,0
R559=28,348,226,59,-8,0
R560=28,378,230,22,-8,0
R561=29,0,230,22,-8,0
R562=29,30,233,48,-8,0
R563=29,60,236,40,-8,0
R564=29,85,238,20,-8,0
R565=29,110,229,18,-8,0
R566=29,130,239,25,-8,0
R567=29,150,238,59,-8,0
R568=29,165,238,16,-8,0
R569=29,175,237,35,-8,0
R570=29,185,236,52,-8,0
R571=29,193,236,12,-8,0
R572=29,203,235,24,-8,0
R573=29,213,234,42,-8,0
R574=29,228,233,52,-8,0
R575=29,248,233,16,-7,0
R576=29,268,233,25,-7,0
R577=29,293,213,19,-7,0
R578=29,318,225,36,-7,0
R579=29,345,238,20,-7,0
R580=29,378,241,42,-7,0
